State,StateID,ItemLabels,GenItemLabel,Classification,Date,Amount
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/12/2017,210.6736007
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/01/2018,230
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/02/2018,210
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/03/2018,218.6654359
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/04/2018,246.2752684
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/05/2018,259.1966418
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/06/2018,240.2413149
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/07/2018,222.7537018
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/08/2018,229.308193
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/09/2018,218.4266208
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/10/2018,178.4114215
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/11/2018,182.571685
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/12/2018,229.6702253
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/01/2019,220.924899
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/02/2019,198.8201266
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/03/2019,195.6560926
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/04/2019,277.6028847
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/05/2019,223.988
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/06/2019,207.0791971
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/07/2019,241.5332799
Lagos,25,Plantain(ripe),Ripe Plantain,Food Item,01/08/2019,236.36
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/01/2017,307.14
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/02/2017,284.35
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/03/2017,283.09
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/04/2017,292.2
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/05/2017,283.11
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/06/2017,286.05
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/07/2017,270.61
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/08/2017,256.92
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/09/2017,284.83
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/10/2017,286.47
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/11/2017,267.8746154
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/12/2017,246.4249008
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/01/2018,224.137931
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/02/2018,208.54
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/03/2018,196.219731
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/04/2018,187.9901825
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/05/2018,203.6632323
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/06/2018,190.4849125
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/07/2018,205.0428935
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/08/2018,198.7895954
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/09/2018,205.0191197
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/10/2018,166.2526802
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/11/2018,162.8695806
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/12/2018,201.172096
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/01/2019,195.1178828
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/02/2019,205.3884918
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/03/2019,197.7205627
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/04/2019,276.7391964
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/05/2019,242.466
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/06/2019,202.279789
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/07/2019,251.2734289
Lagos,25,Plantain(unripe),uRipe Platain,Food Item,01/08/2019,216.38
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/01/2017,598.42
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/02/2017,507.26
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/03/2017,538.18
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/04/2017,552.81
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/05/2017,559.14
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/06/2017,550
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/07/2017,555.55
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/08/2017,578.57
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/09/2017,555.3
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/10/2017,550.82
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/11/2017,550.82
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/12/2017,533.3333333
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/01/2018,550
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/02/2018,554
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/03/2018,528.6666667
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/04/2018,528.6666667
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/05/2018,566.6666667
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/06/2018,530.3030303
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/07/2018,523.0769231
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/08/2018,522.8070175
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/09/2018,537.037037
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/10/2018,509.8039216
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/11/2018,529.6296296
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/12/2018,511.1111111
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/01/2019,532.4034222
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/02/2019,500.1666667
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/03/2019,488.0701754
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/04/2019,509.8039216
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/05/2019,533.3321053
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/06/2019,519.2982456
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/07/2019,520.6349206
Lagos,25,"Vegetable oil:1 bottle,specify bottle",Vegtable oil (per bottle),Food Item,01/08/2019,533.33
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/01/2017,636.66
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/02/2017,666.27
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/03/2017,631.25
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/04/2017,625.79
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/05/2017,622.55
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/06/2017,639.04
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/07/2017,639.44
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/08/2017,644.09
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/09/2017,602.52
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/10/2017,639.99
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/11/2017,639.9999
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/12/2017,648.75
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/01/2018,648.75
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/02/2018,620.5882353
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/03/2018,641.75
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/04/2018,609.4736842
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/05/2018,632.9037849
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/06/2018,619.047619
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/07/2018,610.3703704
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/08/2018,594.7368421
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/09/2018,572.5
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/10/2018,616.5
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/11/2018,590
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/12/2018,582.5
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/01/2019,611.1810185
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/02/2019,621.875
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/03/2019,625.2727273
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/04/2019,594.7368421
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/05/2019,606.8181818
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/06/2019,601.6666667
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/07/2019,600
Lagos,25,Wheat flour: prepacked (golden penny 2kg),Wheat GP (2kg),Food Item,01/08/2019,607.69
